Latitude, Logitude ,code,name,address,mobile,email,,
24.603192,72.483452,285533,BANT KISHAN SEVA KENDRA,BANT  PANTHAWARA  ROAD,9413253207,kishangmailcom,,
23.770039,74.17355,287229,MATESHWARI INDIAN OIL,PALODA,9414724470,mateshwariindianoilgmail,,
25.011999,73.971763,277693,RAM PETROLIUM KSK,Railmangra  Road  Rajyawas,9929084925,vijayrailmagragmailcom,,
25.647572,76.373304,306434,MOTI KISSAN SEVA KENDRA,INDIAN  OIL  RETAIL  OUTLETVILLAGE  BORDA  on  Chambal  Dhib,9462085666,rakeshakodiahotmailcom,,
25,74,298436,MAYANK KISAN SEWA KENDRA,AAGRIYATEHSIL-AMETDISTRICT-  RAJSAMAND,9460803212,rajleshjingargmailcom,,
25.1309,75.9568,123657,SHAH IOC FILLING STATION,Kota  Road,9414328639,shahioc2014gmailcom,,
23.9836,73.5979,135393,LAXMAN   BROS,IOC  DEALER  OPP    POLICE  STATIONKHERWARA  DISTT-  UDAIPUR,9680961616,gkothari1962gmailcom,,
26.389182,74.864379,305806,BHASKAR KSK PETROLEUM,INDIAN  OIL  RETAIL  OUTLETVILLAGE  KANPURATehsil  Nasirabad,9602999333,spkatsuragmailcom,,
27.2994,75.1301,234355,PRATIBHA KISAN SEWA KENDRA,INDIANOIL  KISAN  SEWA  KENDRAVILLAGE  GHATWATEHSIL  NAWA  D,9460034280,pratibhaksk2010gmailcom,,
27.0201,74.9715,123225,BIYANI PETROL SERVICE,INDIAN  OIL  DEALERNAWA  CITY  -  341509DISTT    NAGAUR,9214960626,biyanipetrolgmailcom,,
26.1317,74.6967,123419,KUMAWAT FILLING STATION,INDIAN  OIL  DEALERNH-79BANDANWARA  DISTT  AJMER,9829005000,luckykumawat6000gmailcom,,
26.1329,74.9429,288721,BHANWAR SINGH FILLING STATION,INDIAN  OIL  PETROL  PUMPNASIRABAD  KEKRI  ROADON  SH-26,9829071197,rathore0421gmailcom,,
27.156365,74.810359,308532,RAM FILLING STATION,INDIAN  OIL  PETROL  PUMPJASRANA  DIST  -  NAGAURTEHSIL  -,9929496236,ioclram308532gmailcom,,
26.371,75.803,216197,Tewari Filling Station,Dangarthal  RoadVill    CHIKANATehsil  Newai,9829242417,lalchandtiwari2011gmailco,,
25.3821,81.7296,234875,KISAN SEWA KENDRA ASRAWEN KALA,ASRAWEN  KALANALLAHABADUP,9919496683,syedalizaheerrizvigmailco,,
25.23232,80.443144,286130,PURAN KSK,NARAINI  BANDA,9450373083,purankskgmailcom,,
25.328,75.8661,264126,BADE BABA FILLING STATION,INDIAN  OIL  RETAIL  OUTLETTALERA-KESHORAIPATAN  ROADVILL,9001695150,badebababundigmailcom,,
26.182252,75.577776,267274,VINAYAK KISAN SEWA KENDRA,INDIAN  OIL  RETAIL  OUTLETVILLAGE-  HAMEERPURTEHSIL-  TODAR,8233972111,vinayakkvkgmailcom,,
25.3441,81.4815,264112,R S S  KISAN SEVA KENDRA,GRAM  PIULI  ASANATPURTEHSIL  MANJHANPURSARAI  AKIL  ROAD,9918733328,vijayanand1995gmailcom,,
25.1397,82.2571,213936,KISAN SEWA KENDRA RAJAPUR,VILL-RAJAPUR  TEHSIL-MEJAMANDA-BHARAT  GANJ  ROADALLAHABADUP,9415217529,vinaykumar281273gmailcom,,
25.2288,82.5062,269278,SONPATTI FILLING STATION,VILLAGE-  ANIRUDHPACHIM  PATTITEHSIL  SADARChill  Gopigabj,8853940800,sujitsingh2008gmailcom,,
25.153048,81.965755,288873,ONKAR FILLING STATION,VILLAGE    BHAGDEVA  (GADDAIYA  LONIPARPOST    NARIBARITEHSI,8869944115,sadhna476gmailcom,,
26.420481,81.082555,294762,RATAN FILLING STATION,VILLAGE  -  BANNAWABANDA  BAHRAICH  ROADRAEBARELI,9839953838,ratanfs294762gmailcom,,
26.058153,81.036793,296181,RANA DEV SERVICE STATION,VILLAGE  -  DALMAU  ON  SH-13  ARAEBARELI  FATEHPU  ROADDIST,8738881781,vrajendra786gmailcom,,
27.3003,83.0177,156335,VIKAS FILLING STATION,INDION  OIL  DEALERDHENSA  NAUGARHSIDHARTHANAGARUP,9415878832,bnshukla775gmailcom,,
27.266941,82.778892,285035,BASUDEV KSK,PATHARI,9415037377,ABCDGMAILCOM,,
26.6408,82.6803,156214,SHIVA FILLINF STATION,INDIAN  OIL  DEALER  KALWARI  BASTI,7408464646,ioc156214gmailcom,,
26.5891,83.9053,251084,K S K HANUMANGANJ,HANUMANGANJ  TARKULWA,9415277708,NA,,
26.1987,83.9591,186447,JAISWAL FILLING  STATION,LARTOWNLARTOWNDIST  DEORIA,9794350228,jaiswalfillinggmailcom,,
26.718059,83.390583,294732,TRIVENI KISAN SEWA KENDRA,KHAJURI  BANSGAO,9453406812,NA,,
26.3684,83.7288,233708,KISANSEVAKENDRABADHYAPHULWARIA,BADHYA  PHULWARIABLOCK-  BHALUANIDEORIA,9901378081,jaiswalmanyahoocom,,
26.3195,83.8691,267511,KSK BAHORWA,BAHORWA,9918573201,NA,,
26.1863879,83.987502,285056,NEELABH FILLING CENTRE,SUTAWAR,9451494003,NA,,
26.336695,84.100731,311059,AMIT KISAN SEWA KENDRA,BANGRA  BAZAR,9161631675,NA,,
26.449203,83.374092,277421,MAA VAISHNAVI NAGINA K S K,VILLAGE-  BADEPARTEHSIL-  GOLADISTT-  GORAKHPUR,9415500511,maavaishnavinagina277421g,,
26.7851,81.679,156302,OM SERVICE STATION,NH-28  GANAULI  ROUZAGAON,9415111641,NA,,
26.853,82.3447,241686,KISAN SEVA KENDRA RAJWAPUR,RAJWAPUR  BLOCK-  PARASRAMPUR  TEHSIL  HARRIYA  BASTI,9451119649,ioc241686gmailcom,,
26.7858,82.1895,269908,HARJAS PETRO POINT,VILL-  RANO  PALITEHSIL-  SADARDISTT-  FAIZABAD,9889199486,sherrystrikesgmailcom,,
26.6833,82.176,273345,KISAN SEVA KENDRA PALIA RISALI,PALIA  RISHALI    HANUMAT-NAGAR,9415328091,ioc273345gmailcom,,
27.1653,83.5472,258510,KISAN SEWA KENDRA RAMPUR BUJUR,RAMPUR  BUJURG,9628218786,abcgmailcom,,
27.4275,83.4837,239372,KISAN SEWA KENDRA PARSA SUMALI,RATANPUR  NAUTANWA,9198056774,NA,,
26.8406477,82.4996867,278674,KISAN SEWA KENDRA BARAHPEDA,BARAHPEDA  MUSAHA  BASTI,8423109000,NA,,
26.5805,82.915,266362,KSK DULHAPAR,DULHAPAR  PAULI,9984482528,abcgmailcom,,
26.9433,83.0528,244518,AWADH AUTOMOBILES,VILLAGE-  DURGJOT(NANDAUR)BASTI-MEHDAWAL  ROADBLOCK-MEHDAWAL,9695796191,rajeshgvr2565gmailcom,,
26.8565,83.5908,153960,NEHA FILLING STATION,INDIAN  OIL  DEALER    PO    JAGDISHPURBARDEEHADIST    KUSHI,9415245219,hukumchandkharwargmailcom,,
26.3108,79.8593,217678,KISAN SEWA KENDRA BARAUR,(Indian  Oil  Dealer)Baraur  District      Kanpur  DehatLOCK,9795458585,kskbaraurgmailcom,,
26.6689,79.7831,292223,SETH MANULAL FILLING STATION,SIVALI  ROAD  RASOOLABAD,9015502400,pransu333gmailcom,,
26.713202,83.718207,282658,ASHIRWAD KISHAN SEWA KENDRA,RAMPUR,9936808373,NA,,
26.5857,84.0111,255488,KSK NARAYANPUR,Narayanpur  Po  Sankar  patkhauli,9721277397,NA,,
26.35056,79.735,277536,DEV FILLING STATION,INDIAN  OIL  DEALER  BET    KM  STONE  407  TO  413  FROM  K,9415730715,devfilling1gmailcom,,
26.6014,80.0349,265748,RAJ FILLING STATION,BIRATIYANA  SHIVLISHIVLIAkbarpur,9919811539,ramshyamagnihotrigmailcom,,
26.840622,83.664099,309136,VIJAY KISAN SEWA KENDRA,VILL-BHALUHI  TEHSIL-TAMKUHIRAJON  FAZILNAGAR  TURKPATTI  RO,9161161121,ioc309136gmailcom,,
24.5929,78.7313,164490,SRIVASTAV SERVICE STATION,IOC  PETROL  PUMPMEHRAUNILALITPUR,9415112039,sunilshrivastava231156gma,,
25.4667,78.425,186286,ANAND MOTORS,RAKSHA,9415031590,anandmotorsjhsgmailcom,,
25.697645,79.2304534,312934,NAVLEE SARKAR KSK,INDIAN  OIL  PETROL  PUMPVILLAGE  KURAITHATEHSIL    GARAUTHA,9919397073,ksparihar165gmailcom,,
26.2331,79.36,298338,ASHOKA MINERALS,KHATA  NO  56  NH-19AGRA-KANPUR  ROADVILLAGE  ALAMPUR  SIKAN,9839031941,amardeepdwivedideecontrol,,
26.3477,79.1876,182143,RAMPURA FILLING STATION,Rampura  Jalaun,9415032466,fortrampura2001gmailcom,,
26.755108,80.493735,271806,KISAN SEWA KENDRA RASOOLABAD,INDIAN  OIL  DEALERSVILLAGE  -  RASOOLABADTEHSIL  -  HASANGA,9415056056,vibha4mbgmailcom,,
25.9965,79.4585,165389,PRAKASH SERVICE STN,ORAI,9415055014,prakashgmailcom,,
25.9921,79.4551,155483,SANTOSH AUTOMOBILES,ORAIDIST  JALAUN,9450689604,ricloraigmailcom,,
25.974,79.4517,165382,RS MOTOR ORAI,ORAI  JALAUN,8090555883,NA,,
ACHHNERA,25.945369,3838,295718,Ram Mohan Ram,8423423099,8423423099,,
26.060854,79.244787,273463,KISAN SEVA KENDRABHEND,INDIAN  OIL  DEALERSVILLAGE  BHENDTEHSIL  KONCH,9415179413,gauribudhauliyagmailcom,,
25.265155,79.759839,271808,KISAN SEWA KENDRA PAWA,INDIAN  OIL  DEALERSVILLAGE  -  PAWATEHSIL      DIST    -  M,9450271268,kisansewakendrapawagmailc,,
26.342675,79.241654,309130,SAI KRIPA FILLING STATION,INDIAN  OIL  DEALERGATA  NO  500  VILLAGE  UMARI  TEHSIL  MA,9893380749,jitendrasinghjs841gmai,,
26.2095,80.1837,199994,JAI SHARDA FUEL CENTRE,PATARA  GHATAMPUR,9451549083,naveenguptang34gmailco,,
26.05531,80.16201,286645,PANDEY FILLING STATION,SAJETI  HAMIRPUR  ROAD,9936071999,pandeyfillingstation2015,,
25.8185,83.4064,265762,MAHA KALESHWAR FILLING STATION,PLOT  NO    614VILLAGE  SHANKERPURTehsil-  JAKHANIA,8756187500,mahakaleshwarfsgzpgmailco,,
BHADOHI,25.2534,2435,171637,SINGH VIPIN,9935657765,9935657765,,
25.48563,82.571095,281442,MAA KALINDI KISAN SEWA KENDRA,GATA  NO    720VILL    RAMPURTEHSIL  SAIDPUR,9415242325,pathakambrish90yahoocom,,
25.2272,82.9267,244402,PANKAJ FILLING STATION,VILL  KHANAW  -  BACHIYANSH  74VARANASI,94,udagmail,,
26.095692,83.177785,292375,SHRI SHARDA FILLING STATION,ARAZI  NO    223  224      225VILLAGE  -  VIMTITEHSIL  -  SA,8127009999,dks3399gmailcom,,
26.0766,83.2898,267055,KISAN SEWA KENDRA - NOORPURBUT,VILLAGE  -  NOORPURBUTAT  MUBARAKPURDISTRICT  -  AZAMGARH  U,9415600061,chandmd61gmailcom,,
26.1647,83.3195,185419,SHRINET FILLING STATION,KHALISPURDISTRICT      AZAMGARHU  P,9415805366,vimlapandey78gmailcom,,
25.3681,83.283,259121,KISSAN SEWA KENDRA - DHARHARA,DHARHARA  ARAZI  NO  87TEHSIL  SAKALDEHApolice  Station  -,8765550019,aps2012princegmailcom,,
25.2648,83.1338,263880,KISSAN SEWA KENDRA DAHIYA,ARAZINO    179  MIMAUZA  DAHIYATehsil  -  Chandauli,9451637257,kskdahiyagmailcom,,
26.02099,83.809813,276326,KISAN SEWA KENDRA-JAMIN KASAIL,GATA  NO    84VILL    JAMIN  KASAILI  KASESARTEHSIL  BELTHRA,9044111678,ankit2510singhgmailcom,,
25.056,82.231,307756,SAI PRATAP FILLING STATION,PALIYATEHSIL  SAKALDIHACHANDAULI,993620559,saipratapfillingstation,,
ACHHNERA,25.7064,4706,270467,Singh Arvind Kumar,9450083474,9450083474,,
28.5729,77.5347,186567,LAXMI S  ST,G  T  ROAD  DHOOM  DADRI,9810245799,laxmiservicestationgmail,,
28.6656,77.4341,163372,SUNDER PETROLEUM,II-E-222    AMBEDKAR  ROAD,9911448990,sunderpetroleum163372yah,,
28.832,79.304,154082,SARAN FILLING STATION,IOC  DEALER  BEGUMABAD  RAMPURDISTRICT      RAMPURUTTAR  PRA,9837373274,saranfs154082gmailcom,,
28.915,79.002,156236,VIJAY FILLING STATION,IOC  DEALER  LALPUR  RAMPURDISTRICT      RAMPURUTTAR  PRADES,9927416136,vijayfs156236gmailcom,,
28.577,79.05,282779,DIXIT PETROLEUM,IOC  RETAIL  OUTLETB  SITE  KSKVILLAGE        REVRI  KALAN,9536275555,infodata79gmailcom,,
28.3078,79.7984,298310,DEVANSH FILLING STATION,IOC  RETAIL  OUTLETVILLAGE      KHAMARIA  NAWADIATEHSIL,99,rajgmailcom,,
28.0855,79.6282,154334,RAVI FILLING STATION,IOC  DEALER  FATEHGANJ  (E)  BAREILLYDISTRICT      BAREILLYU,9415573822,ravifillingstation101gmai,,
28.5245,80.0301,186498,BAL FILLING STN,SHAHGARHSH-26  ASSAM  ROAD  SAKRIYADISTT    PILIBHIT,9412196855,kulvinderbal7gmailcom,,
28.8123,79.4117,215279,LALU NAGLA KSK (KSK),LALU  NAGLA  BAHERI  BAREILLYTeh    -  BaheriBareilly,9412885706,mohdmahfooz2014gmailcom,,
28.553614,80.232131,272884,HANUMAN RUCHI KSK,GATA  NO  284  RAGHUNATHPUR,9568736586,kapil111pnpgmailcom,,
28.5493,79.6495,184665,Mahalaxmi Filling Station,Pilibhit  road  nawabganj,7351104777,vkgvipingmailcom,,
28.6839,79.4817,225488,KANMAN FILLING STATION,KANMAN  BAREILLY  HALDWANI  ROADDIST    BAREILLYBAREILLY,9005365055,kanmanfillingstationgmail,,
28.421,79.87,308587,NEELKANTH FILLIG STATION,VILLAGE  KASIMPURTEHSIL  BISALPUR,94,neegmailcom,,
28.8512,79.5144,197727,CHOUDHARY FILLING STATION,AAM  DANDA  BAREILLY  DISTT  BAREILLY  UP,8006405530,vnchaudharygmailcom,,
28.4225,80.2906,239250,MAA GUNGA KISAN SEWA KENDRA,INDIAN  OIL  KSK  SAPAHAVILLAGE      SAPAHATEHSIL  PURANPUR,9411978000,maagungagmailcom,,
27.9213,80.8218,186500,VERMA AUTO SERVICE (IBP),SH-26  RAMAPUR  LAKHIMPURKHERI,9838653842,vermaautoservicelmpgmail,,
28.331,79.461,173648,BHARAT OIL COMPANY (NAKATIA),NAKATIA  BAREILLYB-SITE  OPEN  B-CLASSCANOPY,9837063631,bharatoilcompany2013gmail,,
27.849079,80.783401,261670,SARKAR KISAN SEWA KENDRA,VILLAGE      HUSSAINPURTEHSIL      DHAURHARADISTT        LAK,9980324578,sarkarksk261670gmailcom,,
28.1016,79.5633,265676,SHIVPURI KISSAN SEVA KENDRA,IOC  KSKVILLAGE      SHIVPURITEHSIL      FARIDPUR,9897018007,sanjeevsrggmailcom,,
ACHHNERA,27.0236,4059,156083,VIKASH DEEP KASHYAP,9719061116,9719061116,,
28.127,80.3763,155035,VERMA FILLING STATION,SH26  SANSARPUR  KHERISANSARPURUTTAR  PRADESH,9415192601,vermailling123gmailcom,,
27.949079,80.782401,277356,NAKSHATRA FUEL CENTRE,BETWEEM  KM  94  96  (SH-26)PILIBHIT  -LAKHIMPUR  ROADTEHSIL,9451235558,rajwantmanttugmailcom,,
28.1081,79.9132,198528,SHREE BALAJI AGRO F STN (KSK),BEYOR  SHAHJAHANPUR  SHAHJAHANPUR  UP,9415528188,viveknigohigmailcom,,
ACHHNERA,27.0328,3282,206427,NADEEM KHAN,9837074924,9837074924,,
27.1175,77.7221,524896,SETHI AUTO SERVICE,KORAI,9837020125,roemeshsethigmailcom,,
27.203546,78.088013,268255,SIKARWAR FILLING STATION,INDIAN  OIL  DEALERLOHKARERA  BETWEEN  NH-2  NH-11  AGRA  TE,9412723136,santoshsinghsikarwargmai,,
27.2314,78.1612,186640,SANTOSH LUBRICANT OILS,NH-2  Eatmadpur,9837034084,abcgmailcom,,
26.731329,78.965457,304780,SHALU FILLING STATION,INDIAN  OIL  DEALERETAWAH-GWALIOR  ROAD,9675139000,shaluioc304780gmailcom,,
27.2344,77.871,161202,AUTO ENERGY CENTRE,RUNKUTA,9412256816,brijesgdbyahoocom,,
26.9841,79.9717,158977,Katiyar Filling Station,Kannuj,9450104315,iocro158977gmailcom,,
27.159101,78.395757,275383,VEERBHAN SINGH FILLING STATION,SIRSAGANJ  BABA  KI  TALA,9690460000,vaibhavyadav08gmailcom,,
27.213522,78.239071,280242,RASOOLABAD FILLING STATION,RASOOLABAD    TUNDLA  AGRA,8126556867,prashantupadhyay02gmail,,
30.4256,78.6637,161190,RADHA KISAN FILLING STATION,GHANSHALIDISTRICT  TEHRIUTRANCHAL,9411141591,badonivipsgmailcom,,
30.3299549,78.0524547,289466,CITY FUELS,16  E  C    ROADDEHRADUNDehradun,9410748664,cityfuelsecroadgmailcom,,
29.731,79.2557,156667,KUNDAN FILLING CENTER,IOC  DEALERBHIKIYASENDISTT    ALMORA,9837017705,ksbishtinda123gmailcom,,
29.952,77.761,309109,NAMBARDAR KSK,VILLAGE-SIKANDARPURON  GAGALEHRI  ROADDIST-HARIDWAR,9760330060,Nksk247662gmailcom,,
29.1469,78.4135,186543,KRISHI  KENDRA (IBP),IBP  DEALER  NOORPUR  BIJNORETEHSIL-CHANDPURBIJNOR,97,himgmailcom,,
29.4863,78.3452,208600,MIDWAY FILLING POINT (IBP),IBP  DEALER  KOTWALI-NAJIBABAD  ROADVILLAGE  -  SULTANPUR  S,9837634717,midwayfillingpointgmailco,,
30.2877,78.0446,161198,OM FILLING STATION,Hardwar  Bypass  Road,9412967429,hard1987007gmailcom,,
29.8283,77.8832,257292,DISHA INDIANOIL,BETWEEN  KM  STONE  169-70NH58VILLAGE  AASAFNAGARTEHSIL  ROO,9412074854,ashwanimudgal20gmailcom,,
29.2332,78.9203,205297,JWALPA SERVICE STATION,INDIAN  OIL  RETAIL  OUTLETAT      KUNDA  CHAURAHAKASHIPUR,9490765566,deepakjwalpagmailcom,,
29.5158,78.2155,154956,DEEP AUTO SERVICE,IOC  DEALER  KIRATPUR  BIJNOREDISTRICT      BIJNOREUTTAR  PR,96,deepautoservicektpgmail,,
29.9189,78.706,161188,SHAKTI FILLING STATION,SATPULIPAURI  (GARHWAL)UTRANCHAL,9437607719,shaktifillingstation1gami,,
27.850429,78.0550533,275964,M S FUEL POINT,GATA  NO  30VILLAGE-  DAULATABADTEHSIL  KOL,9927000975,msfuelpoint777gmailcom,,
27.88685278,78.1005096,275347,SHAKUN GALAXY FUEL POINT,QUARSI-  ETAH  CHUNGI  BYPASS  RDTEHSIL-  KOELDIST-  ALIGARH,9837048426,galaxytravels9444yahoocom,,
27.8722,78.1043,153745,KUMAR SERVICE STATION(ALIGARH),Aligarh,9837063382,kmrgmailcom,,
28.214,79.0502,155992,FARMERS AGRO SERVICE CENTRE,wazirganj,9412295258,rpagarwalfascgmailcom,,
27.9958864,78.22319,307714,VASUNDHARA FILLING STATION ADH,INDIAN  OIL  PETROL  PUMPNARAUNA(  AAKAPUR)RAMGHAT  ROAD,9837053001,vasundhrafillingstational,,
28.024,78.2675,153821,RAVINDRA KUMAR AND SONS,ALIGARH,9359845000,ravindrakrsonsgmailcom,,
29.3855,78.4105,262944,KUNWAR KISSAN SEWA KENDRA,VILL  MUSHTAFAPUR  BHOORPUR  SAIDTEHSIL  NAGINAKhasra  No  1,9457675506,anjubala355803gmailcom,,
28.0251,79.4008,154235,AGRO SERVICE CENTRE (DATAGANJ),IOC  RO  DATAGANJ  BADAUNDATAGANJ  (BADAUN)UTTAR  PRADESH,9412375949,vsachin799gmailcom,,
29.1447,78.4037,246462,LAJJAWATI FILLING STATION,INDIAN  OIL  DEALER  NOORPUR  CITYVILL    NOORPUR    CITYTEH,9412440615,sanjeevkumarnprgmailcom,,
28.0857,79.4113,153882,SHUBHEACHHU FILLING STATION,IOC  RO  SAMRER  BADAUNSAMRERBADAUN,9412290222,calltarunrajsingh83gmailc,,
28.3135,78.9278,186674,SATISH CHAND AGGARWAL BRS (IBP,IBP  RO  SH-43  BISAULI  BADAUNBISAULI  (BADAUN)DISTRICT,9412529292,rahulgoelbisauligmailcom,,
28.0567,77.574,203572,CHANDRA KANTA FILLING STATION,SH-22ATAPPAL  DISTT    ALIGARHU  P,9412450902,shrotesmhotmailcom,,
28.088,78.2275,228061,SHREEJI KISSAN SEWA KENDRA,RAIPUR  MUZAPTA  ATRAULI-KURJA  ROADU  P,9758006750,bhardwajmunnagmailcom,,
28.129943,78.928824,308598,LALA MADAN LAL KSK,MIYAPU  DIYORA  ISLAMNAGAR,9412655128,mayankvarshneymanku07gma,,
29.04,78.83,291397,AZHAN FILLING STATION,INDIAN  OIL  RETAIL  OUTLETVILL    JALALPUR  KHALSATEHSIL,9917342410,azhanjalalpurgmailcom,,
28.236144,78.815611,275699,OM KISSAN SEWA KENDRA,VILLAGE-  RAJPUR  ROSHAN  NAGARGATA  NO  280DIST-  BADAUN,9758906457,omkskioclgmailcom,,
28.0149,79.1452,245514,MARUTI FILLING STATION,INDIAN  OIL  RETAIL  OUTLETVILL  NARAU  KHURDTEH  -BADAUNDIS,9219596616,saurabhvaish1677gmailco,,
28.5696,78.8654,306355,ANIKA KISAN SEVA KENDRA,SIYODARATEHSIL  BILARIDISTT  MORADABAD,9557136599,yadavanikakskgmailcom,,
29.2258,78.7001,203095,LALIT KISAN SEWA KENDRA,KSK  -  SURJAN  NAGARDISTT  MORADABAD  UP,9425136549,lalitkskyahoocoin,,
28.917412,78.755409,280512,HARSH KISSAN SEWA KENDRA,MORADABAD  -  DILARI  ROADKHASRA  NO  369TEHSIL  -  MORADABA,7500728709,harshkskioclgmailcom,,
28.8996,78.4724,207192,RANA FILLING STATION,AMROHA  JP  NAGARAmroha  CityDistrict  JP  Nagar,9927486786,ranafillingstationgmail,,
28.9137,78.3936,198864,IBRAHIMPUR FILLING STATION (KS,IBRAHIMPUR  JP  NAGARAmrohaJ  P  Nagar,7310666652,ibrahimpurfs07gmailcom,,
28.608,78.5582,156320,SARKAR SERVICE STATION,IOC  DEALER  SAMBHAL  MORADABADDISTRICT      MORADABADUTTAR,9997132363,sarkarservicestationgmail,,
28.8368,78.3907,186560,SHAHEED ARVIND F STATION (IBP),RASULPUR  JP  NAGARNH-24  VILL  RASULPUR  TEHSIL  AMROHADIST,9837157103,dsinghiocgmailcom,,
28.753399,78.646377,308468,RAJEEV KISAN SEVA KENDRA,GUMSAANITEHSIL    SAMBHALDISTT    SAMBHAL,9927691253,rajeevksk308468gmailcom,,
28.8347,78.2551,194328,GANGA FILLING STATION,GAJRAULA  JP  NAGAR  JP  NAGAR  UP,9837073112,sonalgarg04gmailcom,,
28.2436,78.5795,206428,MANOJ KISAN SEWA KENDRA,PATARIA  GUNNAUR  BADAUN,9719371266,mkskpatariyagmailcom,,
29.4044,78.2222,292519,JAI SHIV KISAN SEWA KENDRA,INDIAN  OIL  PETROL  PUMPVILLAGE    MUSTAFABADPARGANA  BASTA,9110603125,neeti602vermagmailcom,,
21.8128,88.374,145930,RAJLAXMI SERVICE STATION,P  O    RAMGANGA  ABADPS    PATHARPRATIMA  DIST    24-PARGAN,9734319383,rajlaxmistngmailcom,,
29.2679,78.2787,293586,SHRI SAI FILLING STATION,BETWEEN  KM  STONE  16  TO18  ON  SH  76BIJNOR-NOORPUR  ROAD,7017517733,shrisaifilling9985gmail,,
29.027716,78.488254,285062,CHIKARA KISAN SEWA KENDRA,VILLAGE    JAMUNA  KHASROAD  NO  28TEHSIL  AMROHA,9927062455,chikarasumit700gmailcom,,
22.5218,88.5403,281495,A  HOSSAIN SERVICE CENTRE,VILL-CHARISWAR  PO-PAIKAN  PS-K  L  C  DIST    SOUTH  24  PA,9734205547,ahossainservicegmailcom,,
22.7336,88.3735,196643,PAUL CHOWDHURY ENTERPRISE,161  BT  ROADTITAGARHKOLKATA,9903714003,paulchwodhury14gmailco,,
23.0264,88.5968,210866,SRI KRISHNA KISHAN SEVA KENDRA,VILL-KALIBAZARPO-GHETUGACHIDIST  NADIA,8436933531,srikrishnakisansevakendra,,
23.7907,88.4264,191093,PALASIPARA FILLING STATION,VILL  PO  PANCHDARA  PALASIPARA  NADIA  WB,9733510252,janaprobirgmailcom,,
23.5115,87.3388,139348,SRIHARI SERVICE STATION,112  MPG  T  ROAD  KHOIRASOLEDURGAPUR  DIST    BARDDHAMAN  W,9333758691,satyajitchakraborty1975ya,,
23.3691,87.6279,273434,MAHAMAYA FILLING STATION,MOUZA    GALIGRAM  NH-2  UPLANEBETWEEN  KM  STONE  538    53,9332018813,subhrakantipathak00gmailc,,
23.2171,87.5554,139350,HAMIDA  FUELLING STATION  -SH8,PO    HAT-KRISHNANAGARKANKARDANGABANKURA  W  B  (RTKM-140)LO,9434392008,parvezmondalgmailcom,,
23.07912,87.794991,308108,SNIGDHA FILLING CENTRE,PLOT10851086(P)1089(P)1090(P)10MOUZA  MOGALMARIKHATIAN  NOS,9775528703,snigdhasaha1978gmailcom,,
24.8654,88.0233,214511,SAHEB KISAN SEBA CENTRE,VILL-GOVINDAPUR  L  N  21012  93429PO-SAHI  SHERPURPS-KHARGR,9434855937,sahebksk786gmaillcom,,
23.67024,87.68198,139359,KARGIL SHD SANUWAR HOSSAIN S S,VILL  GAMIRA  (ON  NH60)  PO  RAIPURSANTHSALDISTRICT  BIRBHU,9732921404,kargilanwargmailcom,,
ADRA,23.7671,1819,139425,Madhab Das,9474695343,9474695343,,
24.22,88.2517,260973,AFIZA FILLING STATION,UPPAR  MAHINAGARPO    AZIMGANJDIST    MURSHIDABAD,9732524136,afizafs104gmailcom,,
26.736525,88.356149,292019,GANPATI SQUARE FUEL CENTRE,KHAPRAIL  MOREPATHARGHATA  P  S    MATIGARADIST    DARJEELIN,9733078399,ganpatisquaregmailcom,,
26.579,89.0576,255665,GADANG KISAN SEVA KENDRA  KSK,VILL    GADANGPOST    KATHA  PARADIST    JALPAIGURI,8345946462,wwwtajgiralamgmailcom,,
26.6814,88.915,268472,DAUKIMARI KISAN SEVA KENDRA  K,VILLAGE    BAMANTARIPS    DHUPGURIDIST    JALPAIGURI,9775224240,wwwanukulroy111gmailcom,,
24.9769,88.1315,140335,S K PAUL,JADUPUR  NH-34MALDA  W  BLOCK  NO  21010  93040,9547922498,paulsonalirgmailcom,,
26.613,88.667,273412,RANGDHAMALI KISAN SEVA KENDRA,RANGDHAMALIPS    KOTWALIDIST    JALPAIGURI,9647730559,rangdhamalikskyahooin,,
25.2507,88.0541,140322,OASIS,LASHKARPURMALDARTKM-82KMLOCK  NO  21036  93040,9434355487,sombhupranabgmailcom,,
26.5734,88.9438,295158,BASAK AUTOMOBILES,PLOT  NO    LR  3519  3520  3385  3387KH    NO    RS-9847  2,9933548033,bapparaj2014gmailcom,,
26.4309,88.7012,233879,RAJ SERVICE STATION  KSK,VILL    BERUBARI  PS    KOTWALIPOST    SRIRAMPARADIST    JAL,9932013602,stationrajserviceyahooin,,
26.2393,88.1923,269384,SUSHILA SERVICE STATION  KSK,VILL  -  THANA  COLONYSHYAMA  PESTICIDESPO      PS    ISLAMP,9434891904,bijanispgmailcom,,
26.0962,89.4684,212488,SRI HARI SERVICE CENTER  KSK,RANGPUR  ROADPOST    ATIABARIDIST    COOCHBEHAR,9332001216,parasbaiddinhatagmailcom,,
26.3093,89.7004,267503,DHRITISHREE KISAN SEVA KENDRA,CHANDIRPATHPS    BOXIRHATDIST    COOCHBEHAR,9832309108,nibaruntufgmailcom,,
25.2229,88.7808,140275,BANIK BROTHERS,LANIN  SARANI,9378375400,r140275yahoocom,,
